scan_order,candidate_key,kWp,battery,NPV_COP,payback_years,capex_client,self_consumption_ratio,self_sufficiency_ratio,annual_import_kwh,annual_export_kwh,peak_ratio,best_battery_for_kwp
1,4.200::BAT-5,4.2,BAT-5,141503447.30982086,4.583333333333333,27300000.0,0.27500637435102593,0.2750063743510257,17776.84370091285,0.0,0.4318399737984802,True
2,4.200::BAT-10,4.2,BAT-10,141503447.30982086,4.583333333333333,27300000.0,0.27500637435102593,0.2750063743510257,17776.84370091285,0.0,0.4318399737984802,False
3,4.200::BAT-15,4.2,BAT-15,141503447.30982086,4.583333333333333,27300000.0,0.27500637435102593,0.2750063743510257,17776.84370091285,0.0,0.4318399737984802,False
4,4.200::BAT-20,4.2,BAT-20,141503447.30982086,4.583333333333333,27300000.0,0.27500637435102593,0.2750063743510257,17776.84370091285,0.0,0.4318399737984802,False
5,4.200::BAT-21,4.2,BAT-21,141503447.30982086,4.583333333333333,27300000.0,0.27500637435102593,0.2750063743510257,17776.84370091285,0.0,0.4318399737984802,False
6,4.200::BAT-22,4.2,BAT-22,141503447.30982086,4.583333333333333,27300000.0,0.27500637435102593,0.2750063743510257,17776.84370091285,0.0,0.4318399737984802,False
7,4.200::BAT-23,4.2,BAT-23,141503447.30982086,4.583333333333333,27300000.0,0.27500637435102593,0.2750063743510257,17776.84370091285,0.0,0.4318399737984802,False
8,4.200::BAT-24,4.2,BAT-24,141503447.30982086,4.583333333333333,27300000.0,0.27500637435102593,0.2750063743510257,17776.84370091285,0.0,0.4318399737984802,False
9,4.200::BAT-25,4.2,BAT-25,141503447.30982086,4.583333333333333,27300000.0,0.27500637435102593,0.2750063743510257,17776.84370091285,0.0,0.4318399737984802,False
10,4.200::BAT-26,4.2,BAT-26,141503447.30982086,4.583333333333333,27300000.0,0.27500637435102593,0.2750063743510257,17776.84370091285,0.0,0.4318399737984802,False
11,4.200::BAT-27,4.2,BAT-27,141503447.30982086,4.583333333333333,27300000.0,0.27500637435102593,0.2750063743510257,17776.84370091285,0.0,0.4318399737984802,False
12,4.200::BAT-28,4.2,BAT-28,141503447.30982086,4.583333333333333,27300000.0,0.27500637435102593,0.2750063743510257,17776.84370091285,0.0,0.4318399737984802,False
13,4.200::BAT-29,4.2,BAT-29,141503447.30982086,4.583333333333333,27300000.0,0.27500637435102593,0.2750063743510257,17776.84370091285,0.0,0.4318399737984802,False
14,4.200::BAT-30,4.2,BAT-30,141503447.30982086,4.583333333333333,27300000.0,0.27500637435102593,0.2750063743510257,17776.84370091285,0.0,0.4318399737984802,False
15,4.200::BAT-31,4.2,BAT-31,141503447.30982086,4.583333333333333,27300000.0,0.27500637435102593,0.2750063743510257,17776.84370091285,0.0,0.4318399737984802,False
16,4.200::BAT-32,4.2,BAT-32,141503447.30982086,4.583333333333333,27300000.0,0.27500637435102593,0.2750063743510257,17776.84370091285,0.0,0.4318399737984802,False
0,4.200::None,4.2,None,141410927.58618137,4.583333333333333,27300000.0,0.2743919001171107,0.27439190011711057,17791.91060912845,16.741009128446418,0.4318399737984802,False
18,4.800::BAT-5,4.8,BAT-5,161618178.82960483,4.583333333333333,31200000.0,0.31405858092772376,0.31405858092772354,16819.283595652218,0.0,0.49353139862683437,True
19,4.800::BAT-10,4.8,BAT-10,161618178.82960483,4.583333333333333,31200000.0,0.31405858092772376,0.31405858092772354,16819.283595652218,0.0,0.49353139862683437,False
20,4.800::BAT-15,4.8,BAT-15,161618178.82960483,4.583333333333333,31200000.0,0.31405858092772376,0.31405858092772354,16819.283595652218,0.0,0.49353139862683437,False
21,4.800::BAT-20,4.8,BAT-20,161618178.82960483,4.583333333333333,31200000.0,0.31405858092772376,0.31405858092772354,16819.283595652218,0.0,0.49353139862683437,False
22,4.800::BAT-21,4.8,BAT-21,161618178.82960483,4.583333333333333,31200000.0,0.31405858092772376,0.31405858092772354,16819.283595652218,0.0,0.49353139862683437,False
23,4.800::BAT-22,4.8,BAT-22,161618178.82960483,4.583333333333333,31200000.0,0.31405858092772376,0.31405858092772354,16819.283595652218,0.0,0.49353139862683437,False
24,4.800::BAT-23,4.8,BAT-23,161618178.82960483,4.583333333333333,31200000.0,0.31405858092772376,0.31405858092772354,16819.283595652218,0.0,0.49353139862683437,False
25,4.800::BAT-24,4.8,BAT-24,161618178.82960483,4.583333333333333,31200000.0,0.31405858092772376,0.31405858092772354,16819.283595652218,0.0,0.49353139862683437,False
26,4.800::BAT-25,4.8,BAT-25,161618178.82960483,4.583333333333333,31200000.0,0.31405858092772376,0.31405858092772354,16819.283595652218,0.0,0.49353139862683437,False
27,4.800::BAT-26,4.8,BAT-26,161618178.82960483,4.583333333333333,31200000.0,0.31405858092772376,0.31405858092772354,16819.283595652218,0.0,0.49353139862683437,False
28,4.800::BAT-27,4.8,BAT-27,161618178.82960483,4.583333333333333,31200000.0,0.31405858092772376,0.31405858092772354,16819.283595652218,0.0,0.49353139862683437,False
29,4.800::BAT-28,4.8,BAT-28,161618178.82960483,4.583333333333333,31200000.0,0.31405858092772376,0.31405858092772354,16819.283595652218,0.0,0.49353139862683437,False
30,4.800::BAT-29,4.8,BAT-29,161618178.82960483,4.583333333333333,31200000.0,0.31405858092772376,0.31405858092772354,16819.283595652218,0.0,0.49353139862683437,False
31,4.800::BAT-30,4.8,BAT-30,161618178.82960483,4.583333333333333,31200000.0,0.31405858092772376,0.31405858092772354,16819.283595652218,0.0,0.49353139862683437,False
32,4.800::BAT-31,4.8,BAT-31,161618178.82960483,4.583333333333333,31200000.0,0.31405858092772376,0.31405858092772354,16819.283595652218,0.0,0.49353139862683437,False
33,4.800::BAT-32,4.8,BAT-32,161618178.82960483,4.583333333333333,31200000.0,0.31405858092772376,0.31405858092772354,16819.283595652218,0.0,0.49353139862683437,False
17,4.800::None,4.8,None,160745417.55303308,4.666666666666667,31200000.0,0.3112465596850681,0.311246559685068,16888.234356522134,76.61195652212947,0.49353139862683437,False
35,5.400::BAT-5,5.4,BAT-5,184918215.17090574,4.166666666666667,31860000.000000004,0.353096286075849,0.35309628607584886,15862.079065420185,0.0,0.5552228234551889,True
36,5.400::BAT-10,5.4,BAT-10,184918215.17090574,4.166666666666667,31860000.000000004,0.353096286075849,0.35309628607584886,15862.079065420185,0.0,0.5552228234551889,False
37,5.400::BAT-15,5.4,BAT-15,184918215.17090574,4.166666666666667,31860000.000000004,0.353096286075849,0.35309628607584886,15862.079065420185,0.0,0.5552228234551889,False
38,5.400::BAT-20,5.4,BAT-20,184918215.17090574,4.166666666666667,31860000.000000004,0.353096286075849,0.35309628607584886,15862.079065420185,0.0,0.5552228234551889,False
39,5.400::BAT-21,5.4,BAT-21,184918215.17090574,4.166666666666667,31860000.000000004,0.353096286075849,0.35309628607584886,15862.079065420185,0.0,0.5552228234551889,False
40,5.400::BAT-22,5.4,BAT-22,184918215.17090574,4.166666666666667,31860000.000000004,0.353096286075849,0.35309628607584886,15862.079065420185,0.0,0.5552228234551889,False
41,5.400::BAT-23,5.4,BAT-23,184918215.17090574,4.166666666666667,31860000.000000004,0.353096286075849,0.35309628607584886,15862.079065420185,0.0,0.5552228234551889,False
42,5.400::BAT-24,5.4,BAT-24,184918215.17090574,4.166666666666667,31860000.000000004,0.353096286075849,0.35309628607584886,15862.079065420185,0.0,0.5552228234551889,False
43,5.400::BAT-25,5.4,BAT-25,184918215.17090574,4.166666666666667,31860000.000000004,0.353096286075849,0.35309628607584886,15862.079065420185,0.0,0.5552228234551889,False
44,5.400::BAT-26,5.4,BAT-26,184918215.17090574,4.166666666666667,31860000.000000004,0.353096286075849,0.35309628607584886,15862.079065420185,0.0,0.5552228234551889,False
45,5.400::BAT-27,5.4,BAT-27,184918215.17090574,4.166666666666667,31860000.000000004,0.353096286075849,0.35309628607584886,15862.079065420185,0.0,0.5552228234551889,False
46,5.400::BAT-28,5.4,BAT-28,184918215.17090574,4.166666666666667,31860000.000000004,0.353096286075849,0.35309628607584886,15862.079065420185,0.0,0.5552228234551889,False
47,5.400::BAT-29,5.4,BAT-29,184918215.17090574,4.166666666666667,31860000.000000004,0.353096286075849,0.35309628607584886,15862.079065420185,0.0,0.5552228234551889,False
48,5.400::BAT-30,5.4,BAT-30,184918215.17090574,4.166666666666667,31860000.000000004,0.353096286075849,0.35309628607584886,15862.079065420185,0.0,0.5552228234551889,False
49,5.400::BAT-31,5.4,BAT-31,184918215.17090574,4.166666666666667,31860000.000000004,0.353096286075849,0.35309628607584886,15862.079065420185,0.0,0.5552228234551889,False
50,5.400::BAT-32,5.4,BAT-32,184918215.17090574,4.166666666666667,31860000.000000004,0.353096286075849,0.35309628607584886,15862.079065420185,0.0,0.5552228234551889,False
34,5.400::None,5.4,None,182845882.6396979,4.25,31860000.000000004,0.34795620496729945,0.3479562049672994,15988.11385420182,140.03865420181688,0.5552228234551889,False
52,6.000::BAT-5,6.0,BAT-5,205335967.44100592,4.166666666666667,35400000.0,0.3921339912239743,0.3921339912239742,14904.874535188152,0.0,0.6169142482835432,True
53,6.000::BAT-10,6.0,BAT-10,205335967.44100592,4.166666666666667,35400000.0,0.3921339912239743,0.3921339912239742,14904.874535188152,0.0,0.6169142482835432,False
54,6.000::BAT-15,6.0,BAT-15,205335967.44100592,4.166666666666667,35400000.0,0.3921339912239743,0.3921339912239742,14904.874535188152,0.0,0.6169142482835432,False
55,6.000::BAT-20,6.0,BAT-20,205335967.44100592,4.166666666666667,35400000.0,0.3921339912239743,0.3921339912239742,14904.874535188152,0.0,0.6169142482835432,False
56,6.000::BAT-21,6.0,BAT-21,205335967.44100592,4.166666666666667,35400000.0,0.3921339912239743,0.3921339912239742,14904.874535188152,0.0,0.6169142482835432,False
57,6.000::BAT-22,6.0,BAT-22,205335967.44100592,4.166666666666667,35400000.0,0.3921339912239743,0.3921339912239742,14904.874535188152,0.0,0.6169142482835432,False
58,6.000::BAT-23,6.0,BAT-23,205335967.44100592,4.166666666666667,35400000.0,0.3921339912239743,0.3921339912239742,14904.874535188152,0.0,0.6169142482835432,False
59,6.000::BAT-24,6.0,BAT-24,205335967.44100592,4.166666666666667,35400000.0,0.3921339912239743,0.3921339912239742,14904.874535188152,0.0,0.6169142482835432,False
60,6.000::BAT-25,6.0,BAT-25,205335967.44100592,4.166666666666667,35400000.0,0.3921339912239743,0.3921339912239742,14904.874535188152,0.0,0.6169142482835432,False
61,6.000::BAT-26,6.0,BAT-26,205335967.44100592,4.166666666666667,35400000.0,0.3921339912239743,0.3921339912239742,14904.874535188152,0.0,0.6169142482835432,False
62,6.000::BAT-27,6.0,BAT-27,205335967.44100592,4.166666666666667,35400000.0,0.3921339912239743,0.3921339912239742,14904.874535188152,0.0,0.6169142482835432,False
63,6.000::BAT-28,6.0,BAT-28,205335967.44100592,4.166666666666667,35400000.0,0.3921339912239743,0.3921339912239742,14904.874535188152,0.0,0.6169142482835432,False
64,6.000::BAT-29,6.0,BAT-29,205335967.44100592,4.166666666666667,35400000.0,0.3921339912239743,0.3921339912239742,14904.874535188152,0.0,0.6169142482835432,False
65,6.000::BAT-30,6.0,BAT-30,205335967.44100592,4.166666666666667,35400000.0,0.3921339912239743,0.3921339912239742,14904.874535188152,0.0,0.6169142482835432,False
66,6.000::BAT-31,6.0,BAT-31,205335967.44100592,4.166666666666667,35400000.0,0.3921339912239743,0.3921339912239742,14904.874535188152,0.0,0.6169142482835432,False
67,6.000::BAT-32,6.0,BAT-32,205335967.44100592,4.166666666666667,35400000.0,0.3921339912239743,0.3921339912239742,14904.874535188152,0.0,0.6169142482835432,False
51,6.000::None,6.0,None,202046552.44262305,4.25,35400000.0,0.38466585024953087,0.3846658502495308,15087.993351881505,203.4653518815043,0.6169142482835432,False
69,6.600::BAT-5,6.6,BAT-5,225753719.71110615,4.166666666666667,38940000.0,0.4311716963720995,0.4311716963720995,13947.670004956119,0.0,0.6786056731118975,True
70,6.600::BAT-10,6.6,BAT-10,225753719.71110615,4.166666666666667,38940000.0,0.4311716963720995,0.4311716963720995,13947.670004956119,0.0,0.6786056731118975,False
71,6.600::BAT-15,6.6,BAT-15,225753719.71110615,4.166666666666667,38940000.0,0.4311716963720995,0.4311716963720995,13947.670004956119,0.0,0.6786056731118975,False
72,6.600::BAT-20,6.6,BAT-20,225753719.71110615,4.166666666666667,38940000.0,0.4311716963720995,0.4311716963720995,13947.670004956119,0.0,0.6786056731118975,False
73,6.600::BAT-21,6.6,BAT-21,225753719.71110615,4.166666666666667,38940000.0,0.4311716963720995,0.4311716963720995,13947.670004956119,0.0,0.6786056731118975,False
74,6.600::BAT-22,6.6,BAT-22,225753719.71110615,4.166666666666667,38940000.0,0.4311716963720995,0.4311716963720995,13947.670004956119,0.0,0.6786056731118975,False
75,6.600::BAT-23,6.6,BAT-23,225753719.71110615,4.166666666666667,38940000.0,0.4311716963720995,0.4311716963720995,13947.670004956119,0.0,0.6786056731118975,False
76,6.600::BAT-24,6.6,BAT-24,225753719.71110615,4.166666666666667,38940000.0,0.4311716963720995,0.4311716963720995,13947.670004956119,0.0,0.6786056731118975,False
77,6.600::BAT-25,6.6,BAT-25,225753719.71110615,4.166666666666667,38940000.0,0.4311716963720995,0.4311716963720995,13947.670004956119,0.0,0.6786056731118975,False
78,6.600::BAT-26,6.6,BAT-26,225753719.71110615,4.166666666666667,38940000.0,0.4311716963720995,0.4311716963720995,13947.670004956119,0.0,0.6786056731118975,False
79,6.600::BAT-27,6.6,BAT-27,225753719.71110615,4.166666666666667,38940000.0,0.4311716963720995,0.4311716963720995,13947.670004956119,0.0,0.6786056731118975,False
80,6.600::BAT-28,6.6,BAT-28,225753719.71110615,4.166666666666667,38940000.0,0.4311716963720995,0.4311716963720995,13947.670004956119,0.0,0.6786056731118975,False
81,6.600::BAT-29,6.6,BAT-29,225753719.71110615,4.166666666666667,38940000.0,0.4311716963720995,0.4311716963720995,13947.670004956119,0.0,0.6786056731118975,False
82,6.600::BAT-30,6.6,BAT-30,225753719.71110615,4.166666666666667,38940000.0,0.4311716963720995,0.4311716963720995,13947.670004956119,0.0,0.6786056731118975,False
83,6.600::BAT-31,6.6,BAT-31,225753719.71110615,4.166666666666667,38940000.0,0.4311716963720995,0.4311716963720995,13947.670004956119,0.0,0.6786056731118975,False
84,6.600::BAT-32,6.6,BAT-32,225753719.71110615,4.166666666666667,38940000.0,0.4311716963720995,0.4311716963720995,13947.670004956119,0.0,0.6786056731118975,False
68,6.600::None,6.6,None,221247222.24554878,4.25,38940000.0,0.4213754955317621,0.4213754955317621,14187.872849561194,266.8920495611916,0.6786056731118975,False
86,7.200::BAT-5,7.2,BAT-5,246171471.98120597,4.166666666666667,42480000.0,0.47020940152022483,0.4702094015202247,12990.46547472409,0.0,0.7402970979402519,True
87,7.200::BAT-10,7.2,BAT-10,246171471.98120597,4.166666666666667,42480000.0,0.47020940152022483,0.4702094015202247,12990.46547472409,0.0,0.7402970979402519,False
88,7.200::BAT-15,7.2,BAT-15,246171471.98120597,4.166666666666667,42480000.0,0.47020940152022483,0.4702094015202247,12990.46547472409,0.0,0.7402970979402519,False
89,7.200::BAT-20,7.2,BAT-20,246171471.98120597,4.166666666666667,42480000.0,0.47020940152022483,0.4702094015202247,12990.46547472409,0.0,0.7402970979402519,False
90,7.200::BAT-21,7.2,BAT-21,246171471.98120597,4.166666666666667,42480000.0,0.47020940152022483,0.4702094015202247,12990.46547472409,0.0,0.7402970979402519,False
91,7.200::BAT-22,7.2,BAT-22,246171471.98120597,4.166666666666667,42480000.0,0.47020940152022483,0.4702094015202247,12990.46547472409,0.0,0.7402970979402519,False
92,7.200::BAT-23,7.2,BAT-23,246171471.98120597,4.166666666666667,42480000.0,0.47020940152022483,0.4702094015202247,12990.46547472409,0.0,0.7402970979402519,False
93,7.200::BAT-24,7.2,BAT-24,246171471.98120597,4.166666666666667,42480000.0,0.47020940152022483,0.4702094015202247,12990.46547472409,0.0,0.7402970979402519,False
94,7.200::BAT-25,7.2,BAT-25,246171471.98120597,4.166666666666667,42480000.0,0.47020940152022483,0.4702094015202247,12990.46547472409,0.0,0.7402970979402519,False
95,7.200::BAT-26,7.2,BAT-26,246171471.98120597,4.166666666666667,42480000.0,0.47020940152022483,0.4702094015202247,12990.46547472409,0.0,0.7402970979402519,False
96,7.200::BAT-27,7.2,BAT-27,246171471.98120597,4.166666666666667,42480000.0,0.47020940152022483,0.4702094015202247,12990.46547472409,0.0,0.7402970979402519,False
97,7.200::BAT-28,7.2,BAT-28,246171471.98120597,4.166666666666667,42480000.0,0.47020940152022483,0.4702094015202247,12990.46547472409,0.0,0.7402970979402519,False
98,7.200::BAT-29,7.2,BAT-29,246171471.98120597,4.166666666666667,42480000.0,0.47020940152022483,0.4702094015202247,12990.46547472409,0.0,0.7402970979402519,False
99,7.200::BAT-30,7.2,BAT-30,246171471.98120597,4.166666666666667,42480000.0,0.47020940152022483,0.4702094015202247,12990.46547472409,0.0,0.7402970979402519,False
100,7.200::BAT-31,7.2,BAT-31,246171471.98120597,4.166666666666667,42480000.0,0.47020940152022483,0.4702094015202247,12990.46547472409,0.0,0.7402970979402519,False
101,7.200::BAT-32,7.2,BAT-32,246171471.98120597,4.166666666666667,42480000.0,0.47020940152022483,0.4702094015202247,12990.46547472409,0.0,0.7402970979402519,False
85,7.200::None,7.2,None,240447892.0484741,4.25,42480000.0,0.4580851408139935,0.45808514081399343,13287.752347240881,330.31874724087896,0.7402970979402519,False
103,7.800::BAT-5,7.8,BAT-5,266585634.89482412,4.166666666666667,46020000.0,0.5092151473817313,0.5092151473817312,12034.04458619995,0.0,0.8019885227686061,True
104,7.800::BAT-10,7.8,BAT-10,266585634.89482412,4.166666666666667,46020000.0,0.5092151473817313,0.5092151473817312,12034.04458619995,0.0,0.8019885227686061,False
105,7.800::BAT-15,7.8,BAT-15,266585634.89482412,4.166666666666667,46020000.0,0.5092151473817313,0.5092151473817312,12034.04458619995,0.0,0.8019885227686061,False
106,7.800::BAT-20,7.8,BAT-20,266585634.89482412,4.166666666666667,46020000.0,0.5092151473817313,0.5092151473817312,12034.04458619995,0.0,0.8019885227686061,False
107,7.800::BAT-21,7.8,BAT-21,266585634.89482412,4.166666666666667,46020000.0,0.5092151473817313,0.5092151473817312,12034.04458619995,0.0,0.8019885227686061,False
108,7.800::BAT-22,7.8,BAT-22,266585634.89482412,4.166666666666667,46020000.0,0.5092151473817313,0.5092151473817312,12034.04458619995,0.0,0.8019885227686061,False
109,7.800::BAT-23,7.8,BAT-23,266585634.89482412,4.166666666666667,46020000.0,0.5092151473817313,0.5092151473817312,12034.04458619995,0.0,0.8019885227686061,False
110,7.800::BAT-24,7.8,BAT-24,266585634.89482412,4.166666666666667,46020000.0,0.5092151473817313,0.5092151473817312,12034.04458619995,0.0,0.8019885227686061,False
111,7.800::BAT-25,7.8,BAT-25,266585634.89482412,4.166666666666667,46020000.0,0.5092151473817313,0.5092151473817312,12034.04458619995,0.0,0.8019885227686061,False
112,7.800::BAT-26,7.8,BAT-26,266585634.89482412,4.166666666666667,46020000.0,0.5092151473817313,0.5092151473817312,12034.04458619995,0.0,0.8019885227686061,False
113,7.800::BAT-27,7.8,BAT-27,266585634.89482412,4.166666666666667,46020000.0,0.5092151473817313,0.5092151473817312,12034.04458619995,0.0,0.8019885227686061,False
114,7.800::BAT-28,7.8,BAT-28,266585634.89482412,4.166666666666667,46020000.0,0.5092151473817313,0.5092151473817312,12034.04458619995,0.0,0.8019885227686061,False
115,7.800::BAT-29,7.8,BAT-29,266585634.89482412,4.166666666666667,46020000.0,0.5092151473817313,0.5092151473817312,12034.04458619995,0.0,0.8019885227686061,False
116,7.800::BAT-30,7.8,BAT-30,266585634.89482412,4.166666666666667,46020000.0,0.5092151473817313,0.5092151473817312,12034.04458619995,0.0,0.8019885227686061,False
117,7.800::BAT-31,7.8,BAT-31,266585634.89482412,4.166666666666667,46020000.0,0.5092151473817313,0.5092151473817312,12034.04458619995,0.0,0.8019885227686061,False
118,7.800::BAT-32,7.8,BAT-32,266585634.89482412,4.166666666666667,46020000.0,0.5092151473817313,0.5092151473817312,12034.04458619995,0.0,0.8019885227686061,False
102,7.800::None,7.8,None,259617454.09522003,4.25,46020000.0,0.4944751932300382,0.49447519323003786,12395.468261999471,401.5818619994652,0.8019885227686061,False
120,8.400::BAT-5,8.4,BAT-5,292012609.9436768,3.75,44520000.0,0.5481143943463499,0.5481143943463496,11080.235050627507,0.0,0.8636799475969604,True
121,8.400::BAT-10,8.4,BAT-10,292012609.9436768,3.75,44520000.0,0.5481143943463499,0.5481143943463496,11080.235050627507,0.0,0.8636799475969604,False
122,8.400::BAT-15,8.4,BAT-15,292012609.9436768,3.75,44520000.0,0.5481143943463499,0.5481143943463496,11080.235050627507,0.0,0.8636799475969604,False
123,8.400::BAT-20,8.4,BAT-20,292012609.9436768,3.75,44520000.0,0.5481143943463499,0.5481143943463496,11080.235050627507,0.0,0.8636799475969604,False
124,8.400::BAT-21,8.4,BAT-21,292012609.9436768,3.75,44520000.0,0.5481143943463499,0.5481143943463496,11080.235050627507,0.0,0.8636799475969604,False
125,8.400::BAT-22,8.4,BAT-22,292012609.9436768,3.75,44520000.0,0.5481143943463499,0.5481143943463496,11080.235050627507,0.0,0.8636799475969604,False
126,8.400::BAT-23,8.4,BAT-23,292012609.9436768,3.75,44520000.0,0.5481143943463499,0.5481143943463496,11080.235050627507,0.0,0.8636799475969604,False
127,8.400::BAT-24,8.4,BAT-24,292012609.9436768,3.75,44520000.0,0.5481143943463499,0.5481143943463496,11080.235050627507,0.0,0.8636799475969604,False
128,8.400::BAT-25,8.4,BAT-25,292012609.9436768,3.75,44520000.0,0.5481143943463499,0.5481143943463496,11080.235050627507,0.0,0.8636799475969604,False
129,8.400::BAT-26,8.4,BAT-26,292012609.9436768,3.75,44520000.0,0.5481143943463499,0.5481143943463496,11080.235050627507,0.0,0.8636799475969604,False
130,8.400::BAT-27,8.4,BAT-27,292012609.9436768,3.75,44520000.0,0.5481143943463499,0.5481143943463496,11080.235050627507,0.0,0.8636799475969604,False
131,8.400::BAT-28,8.4,BAT-28,292012609.9436768,3.75,44520000.0,0.5481143943463499,0.5481143943463496,11080.235050627507,0.0,0.8636799475969604,False
132,8.400::BAT-29,8.4,BAT-29,292012609.9436768,3.75,44520000.0,0.5481143943463499,0.5481143943463496,11080.235050627507,0.0,0.8636799475969604,False
133,8.400::BAT-30,8.4,BAT-30,292012609.9436768,3.75,44520000.0,0.5481143943463499,0.5481143943463496,11080.235050627507,0.0,0.8636799475969604,False
134,8.400::BAT-31,8.4,BAT-31,292012609.9436768,3.75,44520000.0,0.5481143943463499,0.5481143943463496,11080.235050627507,0.0,0.8636799475969604,False
135,8.400::BAT-32,8.4,BAT-32,292012609.9436768,3.75,44520000.0,0.5481143943463499,0.5481143943463496,11080.235050627507,0.0,0.8636799475969604,False
119,8.400::None,8.4,None,283591387.9806687,3.8333333333333335,44520000.0,0.5298002566772012,0.5298002566772012,11529.297706275027,498.95850627502136,0.8636799475969604,False
137,9.000::BAT-5,9.0,BAT-5,312704934.770241,3.75,47700000.0,0.5869142083053607,0.5869142083053607,10128.863612352556,0.0,0.9253713724253148,True
138,9.000::BAT-10,9.0,BAT-10,312704934.770241,3.75,47700000.0,0.5869142083053607,0.5869142083053607,10128.863612352556,0.0,0.9253713724253148,False
139,9.000::BAT-15,9.0,BAT-15,312704934.770241,3.75,47700000.0,0.5869142083053607,0.5869142083053607,10128.863612352556,0.0,0.9253713724253148,False
